0	0	15
0.1	0	15
0.2	6.769586537	15.00133723
0.3	52.27852208	15.00267458
0.4	52.30302053	15.00401425
0.5	52.30697585	15.00535365
0.6	479.6246371	15.00669281
0.7	767.181526	15.00805576
0.8	912.8201553	15.00943466
0.9	1069.965827	15.01082149
1	1238.669284	15.0122169
1.1	1419.016865	15.01362155
1.2	1612.751606	15.01503609
1.3	1816.008661	15.01646127
1.4	2027.586768	15.01789763
1.5	2249.724143	15.01934563
1.6	2482.354643	15.02080586
1.7	2725.394763	15.02227892
1.8	2978.633365	15.02376538
1.9	3241.648416	15.02526582
2	3514.42199	15.02678079
2.1	3797.089395	15.02831083
2.2	4089.546439	15.0298565
2.3	4391.685174	15.03141835
2.4	4703.396423	15.03299691
2.5	5023.094366	15.03459273
2.6	5349.970291	15.03620626
2.7	5685.695259	15.03783788
2.8	6029.81409	15.03948811
2.9	6382.170181	15.0411574
3	6742.612092	15.04284621
3.1	7114.239253	15.04455501
3.2	7498.221344	15.04628441
3.3	7890.869345	15.04803511
3.4	8292.015842	15.04980759
3.5	8701.550907	15.05160232
3.6	9119.366108	15.05341978
3.7	9555.25032	15.05526042
3.8	10020.88262	15.05712526
3.9	10498.58923	15.05901598
4	10987.9694	15.06093324
4.1	11489.05645	15.06287769
4.2	12001.89258	15.06485
4.3	12509.12683	15.06685082
4.4	12972.91523	15.06887982
4.5	13441.00434	15.07093456
4.6	13913.1368	15.07301527
4.7	14389.10983	15.07512217
4.8	14868.72633	15.07725548
4.9	15353.00987	15.0794154
5	15867.2879	15.08160218
5.1	16387.8775	15.08381751
5.2	16914.21282	15.08606174
5.3	17447.29973	15.08833519
5.4	17986.55403	15.09063822
5.5	18531.16444	15.09297119
5.6	19081.36297	15.09533439
5.7	19636.80477	15.09772813
5.8	20197.39999	15.10015269
5.9	20762.97461	15.10260836
6	21333.35824	15.10509543
6.1	21908.43713	15.10761414
6.2	22478.60487	15.11016476
6.3	23037.40696	15.112747
6.4	23598.44169	15.11536023
6.5	24164.62374	15.11800456
6.6	24734.15191	15.12068027
6.7	25306.06536	15.12338755
6.8	25880.20891	15.12612652
6.9	26422.97369	15.12889731
7	26962.5017	15.13169813
7.1	27501.67775	15.13452881
7.2	28043.0682	15.13738932
7.3	28584.42134	15.14027977
7.4	29124.89255	15.14320016
7.5	29650.20481	15.14615044
7.6	30139.53777	15.14912973
7.7	30624.18389	15.15213602
7.8	31105.20065	15.15516903
7.9	31592.09767	15.15822855
8	32087.165	15.16131491
8.1	32578.65744	15.16442857
8.2	32986.48208	15.1675693
8.3	33308.67225	15.17073241
8.4	33617.99854	15.17391306
8.5	33918.78838	15.17711053
8.6	34208.40412	15.18032432
8.7	34505.63643	15.18355381
8.8	34793.79892	15.18679942
8.9	35019.76769	15.19006064
9	35164.32405	15.19333396
9.1	35291.79756	15.1966148
9.2	35409.81268	15.19990219
9.3	35519.14394	15.20319559
9.4	35616.12567	15.20649453
9.5	35717.60622	15.20979829
9.6	35807.18957	15.21310714
9.7	35932.11458	15.21642039
9.8	36054.37658	15.21974005
9.9	36165.94674	15.22306596
10	36269.64121	15.22639751
10.1	36362.54407	15.22973427
10.2	36444.73319	15.23307562
10.3	36520.98148	15.23642096
10.4	36596.35011	15.23976996
10.5	36643.86057	15.24312255
10.6	36676.05127	15.24647718
10.7	36698.39872	15.24983298
10.8	36724.34717	15.2531894
10.9	36742.36939	15.25654663
11	36752.17997	15.25990424
11.1	36753.95885	15.26326175
