0	0	5
0.1	0	5
0.2	5.662254132	5.003247558
0.3	45.42779309	5.006494814
0.4	45.49443146	5.009743688
0.5	45.53059658	5.012991946
0.6	444.3281897	5.016239586
0.7	727.8298232	5.019509069
0.8	898.1713303	5.0227939
0.9	1085.554315	5.026087701
1	1290.12756	5.029391431
1.1	1512.040536	5.032706056
1.2	1752.665305	5.036032552
1.3	2011.117593	5.039371971
1.4	2281.097836	5.042725316
1.5	2567.004198	5.046093233
1.6	2868.769473	5.049476617
1.7	3186.287012	5.052876359
1.8	3519.357719	5.056293343
1.9	3867.42046	5.059728443
2	4230.282679	5.0631825
2.1	4608.22259	5.066656344
2.2	5001.112424	5.070150822
2.3	5408.817445	5.073666771
2.4	5831.201552	5.077205023
2.5	6266.492219	5.080766401
2.6	6712.899715	5.084351626
2.7	7173.016274	5.087961322
2.8	7646.180233	5.091596256
2.9	8132.177319	5.095257159
3	8630.803276	5.098944747
3.1	9146.427082	5.102659729
3.2	9680.388424	5.106403056
3.3	10227.92462	5.110175757
3.4	10788.78932	5.11397859
3.5	11362.84121	5.117812301
3.6	11949.94174	5.121677627
3.7	12566.41842	5.125575297
3.8	13223.09441	5.129506961
3.9	13898.60459	5.133474876
4	14592.38194	5.137480097
4.1	15304.5115	5.141523647
4.2	16035.09638	5.145606552
4.3	16749.51094	5.149729844
4.4	17415.32329	5.153892604
4.5	18087.85476	5.158092086
4.6	18767.29871	5.16232866
4.7	19453.37648	5.166602709
4.8	20145.79833	5.1709146
4.9	20851.06828	5.175264683
5	21594.76178	5.179653673
5.1	22349.0328	5.184083729
5.2	23112.81284	5.188555439
5.3	23887.8785	5.19306933
5.4	24672.72151	5.19762603
5.5	25466.5325	5.202226082
5.6	26269.71682	5.206869982
5.7	27081.62796	5.21155825
5.8	27902.24154	5.216291368
5.9	28731.24752	5.221069819
6	29568.42877	5.225894067
6.1	30413.619	5.230764563
6.2	31249.78875	5.235681749
6.3	32074.42386	5.240645107
6.4	32903.25072	5.245653979
6.5	33740.87857	5.250708593
6.6	34584.03098	5.255809433
6.7	35431.68478	5.260956804
6.8	36283.6061	5.26615095
6.9	37090.07541	5.2713921
7	37894.55314	5.276677686
7.1	38699.3995	5.282007587
7.2	39508.24167	5.287381813
7.3	37670.9165	5.292800582
7.4	35153.72762	5.29811477
7.5	32547.98946	5.303286089
7.6	30281.66441	5.308309577
7.7	28447.06087	5.313204388
7.8	26895.33238	5.317994878
7.9	25622.49825	5.322697006
8	24581.50399	5.327326507
8.1	23732.70436	5.331896458
8.2	23034.5878	5.336417702
8.3	22458.65218	5.340898738
8.4	21980.03095	5.345346461
8.5	21580.90697	5.34976636
8.6	21246.47469	5.35416292
8.7	20963.42565	5.358539792
8.8	20710.76764	5.362899874
8.9	20462.1771	5.367244882
9	20237.78373	5.371575048
9.1	20040.94619	5.375891739
9.2	19873.20172	5.380196511
9.3	19730.53081	5.384491004
9.4	19608.97863	5.388776634
9.5	19505.97996	5.393054593
9.6	19421.44736	5.397325927
9.7	19347.8552	5.401591679
9.8	19282.96858	5.405852465
9.9	19225.15502	5.410108778
10	19173.11472	5.414361017
10.1	19126.32072	5.418609507
10.2	19084.84093	5.422854546
10.3	19036.37386	5.427096434
10.4	18987.1492	5.431334777
10.5	18939.21984	5.435569533
10.6	18894.10219	5.439800776
10.7	18851.89036	5.444028666
10.8	18812.21488	5.448253366
10.9	18774.50877	5.45247502
11	18738.24731	5.456693741
11.1	18702.9701	5.460909609
11.2	18668.36035	5.46512268
