0	0	25
0.1	0	25
0.2	6.022399252	24.9994269
0.3	45.77864504	24.99885425
0.4	45.83428365	24.99828395
0.5	45.87410684	24.99771376
0.6	360.1060739	24.99714368
0.7	551.8874735	24.99659142
0.8	662.2486783	24.99605008
0.9	781.0564	24.99551507
1	908.1140338	24.99498686
1.1	1043.511226	24.99446591
1.2	1188.061923	24.9939527
1.3	1341.221228	24.99344775
1.4	1499.367717	24.99295153
1.5	1665.152886	24.99246433
1.6	1838.552671	24.99198657
1.7	2019.534509	24.99151869
1.8	2208.014179	24.99106111
1.9	2403.709206	24.99061424
2	2606.545902	24.99017851
2.1	2816.704276	24.9897543
2.2	3034.136203	24.98934202
2.3	3258.790825	24.98894209
2.4	3490.615823	24.98855492
2.5	3728.686263	24.98818089
2.6	3972.090258	24.98782037
2.7	4222.242924	24.98747365
2.8	4478.797195	24.9871411
2.9	4741.662241	24.98682309
3	5010.749204	24.98651997
3.1	5288.353355	24.98623209
3.2	5575.137931	24.98595992
3.3	5868.614312	24.98570399
3.4	6168.697522	24.98546465
3.5	6475.32556	24.98524229
3.6	6788.436098	24.98503727
3.7	7116.422417	24.98484994
3.8	7464.6587	24.98468116
3.9	7822.059358	24.98453205
4	8188.503016	24.98440312
4.1	8564.035555	24.98429489
4.2	8948.703756	24.98420786
4.3	9324.945811	24.98414255
4.4	9676.730985	24.98409847
4.5	10032.44714	24.98407423
4.6	10391.68019	24.98407006
4.7	10754.28439	24.98408615
4.8	11120.12009	24.98412269
4.9	11492.46545	24.98417984
5	11884.10068	24.98425799
5.1	12280.74232	24.9843582
5.2	12682.14092	24.98448076
5.3	13089.20079	24.98462593
5.4	13501.14373	24.98479402
5.5	13917.57841	24.98498531
5.6	14338.71376	24.98520005
5.7	14764.21897	24.98543849
5.8	15194.08567	24.98570087
5.9	15628.15575	24.98598744
6	16066.32061	24.98629843
6.1	16508.49571	24.98663407
6.2	16946.22093	24.98699457
6.3	17378.4695	24.98737968
6.4	17813.08298	24.98778908
6.5	18252.13876	24.9882229
6.6	18693.9421	24.9886814
6.7	19138.02269	24.98916471
6.8	19584.27377	24.98967296
6.9	20008.11144	24.99020626
7	20431.70483	24.99076336
7.1	20855.62372	24.99134422
7.2	21281.60603	24.99194887
7.3	20399.18858	24.9925774
7.4	19206.71379	24.99315599
7.5	17964.94234	24.99366713
7.6	16880.03227	24.99410808
7.7	15997.38957	24.9944877
7.8	15244.46749	24.99481743
7.9	14624.01509	24.9951046
8	14114.45238	24.99535669
8.1	13697.73058	24.99557997
8.2	13354.14225	24.99577968
8.3	13070.28704	24.99595996
8.4	12834.19757	24.99612418
8.5	12637.32321	24.99627505
8.6	12472.45998	24.99641477
8.7	12333.04071	24.99654515
8.8	12208.32633	24.99666764
8.9	12084.72377	24.99678306
9	11973.21413	24.99689148
9.1	11875.47506	24.99699358
9.2	11792.38643	24.99709015
9.3	11721.88854	24.997182
9.4	11661.99174	24.99726985
9.5	11611.42969	24.9973543
9.6	11570.23256	24.99743587
9.7	11534.42907	24.9975151
9.8	11502.9279	24.99759229
9.9	11474.90178	24.99766769
10	11449.69	24.99774148
10.1	11427.03862	24.99781383
10.2	11407.00281	24.99788489
10.3	11383.00486	24.99795479
10.4	11358.49674	24.99802333
10.5	11334.52293	24.99809046
10.6	11311.8822	24.99815623
10.7	11290.61844	24.9982207
10.8	11270.54048	24.99828396
10.9	11251.35484	24.99834607
11	11232.79155	24.99840708
11.1	11214.61372	24.99846702
11.2	11196.66018	24.99852593
11.3	11178.95988	24.99858381
11.4	11162.24894	24.99864067
11.5	11145.52262	24.99869658
11.6	11128.7121	24.99875153
11.7	11111.93611	24.99880552
11.8	11095.37821	24.99885855
11.9	11078.60664	24.99891064
12	11061.76499	24.99896176
12.1	11047.34841	24.99901192
12.2	11033.16201	24.99906126
12.3	11018.75545	24.99910978
12.4	11003.68589	24.99915748
12.5	10987.85671	24.99920432
12.6	10971.29576	24.99925025
12.7	10954.08498	24.99929524
12.8	10936.30459	24.99933924
12.9	10918.02131	24.99938223
13	10899.28414	24.99942418
13.1	10880.12419	24.99946507
13.2	10860.53477	24.99950486
13.3	10840.54459	24.99954354
13.4	10820.18252	24.99958108
13.5	10799.47973	24.99961746
13.6	10779.06588	24.99965267
13.7	10758.77023	24.99968672
13.8	10738.16028	24.99971961
13.9	10717.62095	24.99975134
14	10697.05796	24.99978189
14.1	10676.21528	24.99981128
14.2	10656.40349	24.99983949
14.3	10640.63027	24.99986658
14.4	10625.39257	24.99989277
14.5	10609.85875	24.99991809
14.6	10593.39066	24.99994253
14.7	10575.92875	24.99996603
14.8	10557.55433	24.99998855
14.9	10538.4071	25.00001002
15	10518.61111	25.00003041
15.1	10498.26953	25.00004968
15.2	10477.46026	25.00006779
15.3	10456.24071	25.00008473
15.4	10434.65743	25.00010047
15.5	10412.75025	25.00011498
15.6	10390.55567	25.00012826
15.7	10368.11192	25.00014028
15.8	10345.46262	25.00015103
15.9	10322.63464	25.00016051
16	10299.65128	25.00016869
16.1	10276.53194	25.00017557
16.2	10253.2953	25.00018115
16.3	10229.9601	25.00018542
16.4	10206.56042	25.00018837
16.5	10183.45566	25.00019
16.6	10160.89936	25.00019032
16.7	10138.42219	25.00018938
16.8	10116.3889	25.00018716
16.9	10094.32043	25.00018371
17	10072.45783	25.00017901
17.1	10053.6171	25.00017307
17.2	10035.31004	25.00016608
17.3	10017.04459	25.00015805
17.4	9998.385128	25.000149
17.5	9979.280409	25.00013889
17.6	9959.781466	25.00012771
17.7	9939.964955	25.00011544
17.8	9919.896052	25.00010204
17.9	9899.624318	25.00008752
